token,sentence,idx,pos,event_id,label,simple_label
other,83,18,ADJ,,0,0
charges,83,19,NOUN,,0,0
.,83,20,PUNCT,,0,0
Iraq,84,0,PROPN,,0,0
has,84,1,VERB,e297,STATE,EVENT
17,84,2,NUM,,0,0
million,84,3,NUM,,0,0
residents,84,4,NOUN,,0,0
",",84,5,PUNCT,,0,0
and,84,6,CCONJ,,0,0
Kuwait,84,7,PROPN,,0,0
about,84,8,ADP,,0,0
1.9,84,9,NUM,,0,0
million,84,10,NUM,,0,0
.,84,11,PUNCT,,0,0
